level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,5,0,4,1.3,True,out_of_bounds,2.161,[],[],0.045,0.684,0.0
0,2,3,4,5.24,True,out_of_bounds,2.218,"[1.76, 2.94, 5.18]","[6.2, 4.77, 21.92]",0.046,0.765,0.375
1,3,4,4,6.64,False,completed,2.569,"[1.84, 3.04, 5.3, 6.6]","[5.55, 3.46, 20.8, 13.58]",0.043,0.326,2.506
0,5,4,4,6.5,False,completed,2.572,"[1.76, 2.94, 5.18, 6.46]","[4.46, 2.56, 19.83, 7.39]",0.043,1.092,2.5385
0,1,4,4,6.5,False,completed,2.581,"[1.76, 2.94, 5.18, 6.46]","[5.0, 3.47, 20.61, 10.7]",0.044,1.667,2.5385
0,4,4,4,6.48,False,completed,2.597,"[1.76, 2.94, 5.18, 6.44]","[4.49, 3.32, 20.1, 7.57]",0.044,1.233,2.5432
1,4,4,4,6.54,False,completed,2.474,"[1.76, 2.96, 5.18, 6.5]","[4.35, 2.99, 19.94, 11.64]",0.045,0.819,2.5291
1,2,4,4,6.4,False,completed,2.632,"[1.72, 2.88, 5.14, 6.36]","[5.43, 3.71, 21.92, 7.58]",0.045,1.363,2.5625
0,3,4,4,6.5,False,completed,2.56,"[1.76, 2.96, 5.2, 6.46]","[5.54, 3.9, 20.08, 11.27]",0.046,1.166,2.5385
2,4,0,4,1.7,True,out_of_bounds,2.115,[],[],0.04,0.413,0.0
1,5,4,4,6.54,False,completed,2.485,"[1.78, 2.98, 5.2, 6.5]","[4.35, 1.72, 20.34, 12.77]",0.043,0.666,2.5291
1,1,4,4,6.46,False,completed,2.576,"[1.74, 2.92, 5.14, 6.42]","[5.21, 3.57, 20.03, 11.24]",0.047,1.061,2.548
2,1,3,4,6.38,True,out_of_bounds,2.576,"[1.64, 3.02, 5.08]","[9.45, 8.32, 15.05]",0.047,0.669,0.375
2,2,2,4,5.12,True,out_of_bounds,2.162,"[1.74, 2.8]","[12.83, 9.14]",0.047,0.645,0.25
2,3,3,4,6.48,True,out_of_bounds,2.569,"[1.78, 3.06, 5.28]","[10.76, 11.94, 19.8]",0.053,0.919,0.375
3,1,1,4,30.0,False,timeout,2.127,[0.78],[13.56],0.023,0.235,0.25
3,2,0,4,30.0,False,timeout,2.045,[],[],0.018,0.042,0.0
3,3,0,4,30.0,False,timeout,1.882,[],[],0.018,0.046,0.0
3,4,0,4,30.0,False,timeout,1.544,[],[],0.018,0.046,0.0
3,5,0,4,30.0,False,timeout,1.556,[],[],0.017,0.043,0.0
