level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,1,4,2.24,True,out_of_bounds,1.881,[2.2],[8.09],0.042,0.216,0.125
2,4,0,4,2.06,True,out_of_bounds,1.777,[],[],0.04,0.409,0.0
0,3,3,4,6.32,True,out_of_bounds,1.77,"[2.18, 3.54, 6.06]","[1.6, 4.18, 2.97]",0.04,0.51,0.375
1,1,3,4,6.3,True,out_of_bounds,1.792,"[2.16, 3.54, 6.04]","[1.31, 1.3, 2.54]",0.042,0.727,0.375
1,2,3,4,6.28,True,out_of_bounds,1.881,"[2.16, 3.5, 6.0]","[1.31, 4.49, 2.93]",0.04,0.585,0.375
2,3,3,4,6.44,True,out_of_bounds,1.788,"[2.2, 3.68, 6.14]","[8.2, 11.75, 4.2]",0.041,0.444,0.375
0,4,3,4,6.3,True,out_of_bounds,1.805,"[2.18, 3.52, 6.02]","[1.29, 3.5, 4.16]",0.043,0.514,0.375
0,1,3,4,6.32,True,out_of_bounds,1.772,"[2.18, 3.54, 6.04]","[1.59, 2.78, 2.78]",0.043,0.611,0.375
0,2,3,4,6.3,True,out_of_bounds,1.79,"[2.16, 3.52, 6.02]","[0.65, 4.53, 2.98]",0.044,0.527,0.375
3,1,1,4,1.98,True,out_of_bounds,2.101,[1.38],[6.17],0.04,0.21,0.125
1,5,3,4,6.36,True,out_of_bounds,1.822,"[2.2, 3.58, 6.08]","[2.75, 4.18, 2.89]",0.044,0.657,0.375
1,4,3,4,6.32,True,out_of_bounds,1.789,"[2.18, 3.56, 6.06]","[1.79, 2.92, 3.55]",0.042,0.7,0.375
2,1,3,4,7.62,True,out_of_bounds,2.123,"[2.02, 3.62, 5.98]","[14.14, 7.68, 1.53]",0.042,0.828,0.375
0,5,3,4,6.32,True,out_of_bounds,1.803,"[2.18, 3.54, 6.06]","[3.49, 4.29, 3.17]",0.04,0.677,0.375
1,3,3,4,6.44,True,out_of_bounds,1.788,"[2.26, 3.66, 6.18]","[2.75, 2.3, 2.44]",0.043,0.546,0.375
2,5,2,4,6.08,True,out_of_bounds,1.822,"[2.3, 3.7]","[11.36, 5.96]",0.052,0.296,0.25
3,2,0,4,2.58,True,out_of_bounds,4.802,[],[],0.02,0.052,0.0
3,3,0,4,30.0,False,timeout,1.999,[],[],0.017,0.044,0.0
3,4,0,4,30.0,False,timeout,1.794,[],[],0.017,0.044,0.0
3,5,0,4,30.0,False,timeout,1.805,[],[],0.017,0.043,0.0
