level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.32,True,out_of_bounds,1.314,[],[],0.022,0.073,0.0
2,5,0,4,1.78,True,out_of_bounds,1.301,[],[],0.029,0.141,0.0
2,1,2,4,4.7,True,out_of_bounds,1.323,"[2.3, 4.66]","[7.31, 10.37]",0.023,0.149,0.25
0,4,3,4,7.92,True,out_of_bounds,1.369,"[2.44, 4.56, 6.98]","[2.09, 8.05, 22.62]",0.024,0.629,0.375
0,2,3,4,7.9,True,out_of_bounds,1.361,"[2.42, 4.54, 6.98]","[2.22, 6.74, 19.33]",0.023,0.466,0.375
0,3,3,4,7.9,True,out_of_bounds,1.387,"[2.42, 4.56, 6.98]","[2.66, 8.6, 23.42]",0.024,0.33,0.375
0,5,3,4,7.9,True,out_of_bounds,1.382,"[2.42, 4.56, 7.0]","[2.25, 4.79, 20.98]",0.028,0.459,0.375
1,2,3,4,7.9,True,out_of_bounds,1.393,"[2.42, 4.56, 6.98]","[1.73, 6.63, 19.77]",0.025,0.472,0.375
1,1,3,4,7.92,True,out_of_bounds,1.345,"[2.44, 4.54, 6.98]","[4.21, 6.69, 21.41]",0.026,0.287,0.375
2,3,3,4,8.86,True,out_of_bounds,1.406,"[2.36, 4.58, 6.94]","[5.38, 19.04, 22.01]",0.022,0.479,0.375
0,1,3,4,7.92,True,out_of_bounds,1.383,"[2.42, 4.54, 6.98]","[3.3, 7.19, 21.61]",0.025,0.879,0.375
1,5,3,4,7.92,True,out_of_bounds,1.377,"[2.42, 4.56, 7.0]","[2.95, 4.97, 22.28]",0.025,0.266,0.375
2,2,2,4,6.98,True,out_of_bounds,1.393,"[2.44, 4.44]","[6.41, 7.11]",0.023,0.416,0.25
1,4,3,4,7.92,True,out_of_bounds,1.314,"[2.44, 4.56, 6.98]","[2.27, 6.96, 22.35]",0.026,0.303,0.375
1,3,3,4,7.9,True,out_of_bounds,1.406,"[2.42, 4.56, 6.98]","[2.89, 8.11, 23.39]",0.026,0.376,0.375
3,1,1,4,5.7,True,out_of_bounds,1.263,[1.36],[15.21],0.026,0.167,0.125
3,2,0,4,30.0,False,timeout,1.253,[],[],0.011,0.027,0.0
3,3,0,4,30.0,False,timeout,1.292,[],[],0.011,0.026,0.0
3,4,0,4,30.0,False,timeout,1.269,[],[],0.011,0.025,0.0
3,5,0,4,30.0,False,timeout,1.302,[],[],0.011,0.027,0.0
