level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.14,True,out_of_bounds,1.566,[],[],0.021,0.272,0.0
2,5,0,4,1.66,True,out_of_bounds,1.552,[],[],0.021,0.064,0.0
0,2,4,4,8.18,False,completed,1.677,"[2.28, 4.0, 6.2, 8.14]","[6.15, 8.68, 22.1, 20.33]",0.023,0.407,2.2225
2,2,2,4,6.22,True,out_of_bounds,1.677,"[2.34, 3.9]","[9.08, 9.72]",0.022,0.162,0.25
1,4,4,4,8.14,False,completed,1.722,"[2.26, 3.98, 6.18, 8.1]","[7.35, 5.18, 22.66, 18.76]",0.024,0.498,2.2285
2,3,3,4,7.9,True,out_of_bounds,1.722,"[2.24, 4.08, 6.2]","[6.43, 18.25, 21.17]",0.023,0.556,0.375
0,3,4,4,8.16,False,completed,1.699,"[2.3, 4.0, 6.2, 8.12]","[6.04, 10.23, 21.82, 24.35]",0.023,0.76,2.2255
2,1,4,4,8.1,False,completed,1.694,"[2.12, 4.1, 6.1, 8.06]","[8.03, 13.68, 15.4, 10.13]",0.023,0.586,2.2346
1,2,4,4,8.2,False,completed,1.677,"[2.3, 4.02, 6.22, 8.16]","[5.58, 8.58, 21.64, 18.96]",0.023,0.522,2.2195
0,1,4,4,8.18,False,completed,1.673,"[2.3, 4.0, 6.2, 8.14]","[6.39, 7.17, 20.21, 19.13]",0.024,0.668,2.2225
1,5,4,4,8.14,False,completed,1.691,"[2.28, 4.02, 6.18, 8.1]","[7.06, 6.44, 20.84, 22.91]",0.023,0.405,2.2285
1,1,4,4,8.14,False,completed,1.694,"[2.26, 3.98, 6.16, 8.1]","[4.55, 8.75, 21.01, 19.12]",0.024,0.192,2.2285
1,3,4,4,8.18,False,completed,1.722,"[2.32, 4.06, 6.24, 8.14]","[6.07, 6.71, 22.01, 26.75]",0.024,0.282,2.2225
0,4,4,4,8.18,False,completed,1.694,"[2.3, 4.0, 6.2, 8.14]","[6.85, 6.75, 21.48, 19.79]",0.025,0.424,2.2225
0,5,4,4,8.16,False,completed,1.664,"[2.3, 4.02, 6.2, 8.12]","[6.9, 6.92, 20.35, 22.3]",0.023,0.104,2.2255
3,1,1,4,4.64,True,out_of_bounds,1.605,[1.14],[16.66],0.026,0.175,0.125
3,3,0,4,30.0,False,timeout,1.48,[],[],0.011,0.025,0.0
3,2,0,4,30.0,False,timeout,1.473,[],[],0.011,0.028,0.0
3,5,0,4,30.0,False,timeout,1.518,[],[],0.011,0.026,0.0
3,4,0,4,30.0,False,timeout,1.47,[],[],0.011,0.027,0.0
