level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.32,True,out_of_bounds,1.303,[],[],0.021,0.524,0.0
2,5,0,4,1.78,True,out_of_bounds,1.28,[],[],0.023,0.25,0.0
2,1,2,4,5.32,True,out_of_bounds,1.66,"[2.3, 4.28]","[7.13, 11.72]",0.021,0.119,0.25
0,3,3,4,7.24,True,out_of_bounds,1.663,"[2.44, 4.14, 6.34]","[7.38, 8.92, 20.68]",0.026,0.566,0.375
0,1,3,4,7.24,True,out_of_bounds,1.651,"[2.44, 4.16, 6.34]","[7.49, 10.69, 19.9]",0.026,0.251,0.375
0,5,3,4,7.24,True,out_of_bounds,1.627,"[2.42, 4.16, 6.34]","[6.52, 10.63, 23.07]",0.025,0.644,0.375
0,2,3,4,7.24,True,out_of_bounds,1.639,"[2.42, 4.16, 6.34]","[6.8, 9.3, 21.92]",0.026,0.693,0.375
0,4,3,4,7.24,True,out_of_bounds,1.651,"[2.44, 4.14, 6.34]","[6.43, 10.31, 21.61]",0.023,0.201,0.375
1,3,3,4,7.26,True,out_of_bounds,1.703,"[2.44, 4.16, 6.36]","[7.26, 6.05, 21.95]",0.024,0.492,0.375
1,2,3,4,7.24,True,out_of_bounds,1.632,"[2.42, 4.16, 6.34]","[6.37, 8.76, 20.82]",0.021,0.346,0.375
2,2,2,4,6.34,True,out_of_bounds,1.632,"[2.46, 4.02]","[10.34, 7.97]",0.024,0.389,0.25
1,1,3,4,7.24,True,out_of_bounds,1.66,"[2.44, 4.16, 6.34]","[8.6, 10.7, 19.92]",0.027,0.392,0.375
1,5,3,4,7.26,True,out_of_bounds,1.664,"[2.44, 4.16, 6.34]","[7.53, 8.31, 23.19]",0.022,0.3,0.375
2,3,3,4,8.18,True,out_of_bounds,1.703,"[2.36, 4.18, 6.32]","[3.41, 17.82, 21.05]",0.023,0.197,0.375
1,4,3,4,7.26,True,out_of_bounds,1.698,"[2.44, 4.16, 6.34]","[6.55, 8.54, 22.05]",0.023,0.29,0.375
3,1,1,4,4.64,True,out_of_bounds,1.508,[1.16],[15.65],0.025,0.437,0.125
3,3,0,4,30.0,False,timeout,1.48,[],[],0.011,0.026,0.0
3,2,0,4,30.0,False,timeout,1.472,[],[],0.011,0.027,0.0
3,4,0,4,30.0,False,timeout,1.47,[],[],0.011,0.029,0.0
3,5,0,4,30.0,False,timeout,1.517,[],[],0.011,0.028,0.0
