level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.2,True,out_of_bounds,1.523,[],[],0.034,0.406,0.0
2,1,2,4,5.38,True,out_of_bounds,1.635,"[2.2, 4.24]","[10.89, 9.74]",0.039,1.037,0.25
0,1,3,4,7.9,True,out_of_bounds,3.715,"[2.36, 4.14, 6.42]","[1.73, 9.95, 13.94]",0.037,0.596,0.375
3,1,0,4,1.4,True,out_of_bounds,2.459,[],[],0.037,1.224,0.0
0,4,3,4,7.92,True,out_of_bounds,3.893,"[2.38, 4.14, 6.44]","[1.1, 10.23, 19.15]",0.038,0.569,0.375
0,2,3,4,8.9,True,out_of_bounds,5.226,"[2.36, 4.14, 6.44]","[1.26, 9.35, 18.2]",0.04,0.781,0.375
0,3,3,4,9.1,True,out_of_bounds,4.37,"[2.36, 4.14, 6.44]","[3.23, 8.8, 16.99]",0.035,0.656,0.375
1,1,3,4,8.86,True,out_of_bounds,3.663,"[2.34, 4.12, 6.4]","[1.48, 10.51, 15.16]",0.037,0.41,0.375
1,3,3,4,7.94,True,out_of_bounds,3.738,"[2.4, 4.18, 6.48]","[2.43, 6.38, 16.97]",0.037,0.528,0.375
2,2,2,4,6.46,True,out_of_bounds,1.661,"[2.42, 4.04]","[6.39, 9.42]",0.039,0.72,0.25
1,2,3,4,9.14,True,out_of_bounds,4.397,"[2.38, 4.16, 6.46]","[1.31, 8.89, 17.4]",0.037,0.323,0.375
1,5,3,4,9.16,True,out_of_bounds,4.042,"[2.36, 4.14, 6.42]","[2.51, 8.13, 19.07]",0.04,1.052,0.375
0,5,3,4,8.94,True,out_of_bounds,3.937,"[2.36, 4.16, 6.44]","[1.84, 10.22, 19.62]",0.038,0.601,0.375
2,5,3,4,9.16,True,out_of_bounds,4.042,"[2.46, 4.28, 6.44]","[4.63, 7.74, 17.35]",0.038,0.693,0.375
1,4,3,4,8.04,True,out_of_bounds,3.241,"[2.34, 4.1, 6.4]","[1.24, 8.8, 18.14]",0.041,0.809,0.375
2,3,3,4,7.94,True,out_of_bounds,3.738,"[2.32, 4.2, 6.44]","[8.61, 17.4, 13.83]",0.04,0.938,0.375
3,2,0,4,5.0,True,out_of_bounds,5.134,[],[],0.018,0.04,0.0
3,3,0,4,5.36,True,out_of_bounds,5.023,[],[],0.019,0.049,0.0
3,5,0,4,4.76,True,out_of_bounds,3.534,[],[],0.02,0.047,0.0
3,4,0,4,6.06,True,out_of_bounds,2.998,[],[],0.02,0.043,0.0
