level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,4,0,4,2.44,True,out_of_bounds,1.609,[],[],0.045,0.64,0.0
2,5,2,4,6.54,True,out_of_bounds,1.701,"[2.74, 5.02]","[7.93, 1.53]",0.046,0.992,0.25
0,1,4,4,10.56,False,completed,1.707,"[2.64, 4.94, 7.82, 10.52]","[4.0, 6.49, 19.74, 3.13]",0.05,0.699,1.947
1,2,4,4,10.58,False,completed,1.692,"[2.66, 4.96, 7.86, 10.54]","[6.93, 6.8, 15.91, 2.46]",0.043,0.606,1.9452
0,2,4,4,10.56,False,completed,1.697,"[2.62, 4.94, 7.84, 10.52]","[5.22, 6.02, 16.87, 3.02]",0.046,1.32,1.947
0,4,4,4,10.56,False,completed,1.684,"[2.64, 4.94, 7.82, 10.52]","[3.87, 4.01, 15.8, 5.8]",0.049,0.786,1.947
1,4,4,4,10.52,False,completed,1.696,"[2.6, 4.9, 7.78, 10.48]","[3.5, 1.77, 16.79, 7.1]",0.048,0.863,1.9506
0,5,4,4,10.56,False,completed,1.67,"[2.62, 4.94, 7.84, 10.52]","[6.68, 5.25, 18.59, 4.35]",0.047,0.6,1.947
2,2,2,4,7.86,True,out_of_bounds,1.692,"[2.7, 4.86]","[6.53, 5.66]",0.041,0.327,0.25
0,3,4,4,10.56,False,completed,1.73,"[2.62, 4.94, 7.84, 10.52]","[3.31, 4.82, 20.44, 5.0]",0.05,1.161,1.947
1,1,4,4,10.52,False,completed,1.726,"[2.6, 4.9, 7.78, 10.48]","[4.07, 5.68, 18.56, 4.26]",0.042,0.724,1.9506
2,3,4,4,10.5,False,completed,1.736,"[2.58, 5.02, 7.86, 10.46]","[11.62, 14.69, 17.08, 22.72]",0.047,0.848,1.9524
2,1,4,4,10.48,False,completed,1.726,"[2.4, 5.0, 7.7, 10.44]","[11.16, 12.9, 5.9, 17.41]",0.048,0.588,1.9542
1,3,4,4,10.62,False,completed,1.736,"[2.68, 5.0, 7.9, 10.58]","[5.26, 4.08, 19.27, 6.3]",0.048,0.596,1.9416
3,1,1,4,7.0,True,out_of_bounds,1.241,[1.94],[5.99],0.04,0.373,0.125
1,5,4,4,10.54,False,completed,1.703,"[2.6, 4.9, 7.8, 10.5]","[6.54, 3.33, 18.36, 5.45]",0.045,0.551,1.9488
3,2,0,4,30.0,False,timeout,1.066,[],[],0.025,0.055,0.0
3,3,0,4,30.0,False,timeout,1.134,[],[],0.025,0.055,0.0
3,5,0,4,30.0,False,timeout,1.074,[],[],0.025,0.052,0.0
3,4,0,4,30.0,False,timeout,1.076,[],[],0.026,0.056,0.0
