level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,3,0,4,3.36,True,out_of_bounds,1.126,[],[],0.022,0.07,0.0
2,5,0,4,2.68,True,out_of_bounds,0.903,[],[],0.026,0.454,0.0
2,4,0,4,3.3,True,out_of_bounds,1.123,[],[],0.026,0.248,0.0
0,3,3,4,10.2,True,out_of_bounds,1.127,"[3.42, 5.56, 8.54]","[2.34, 4.84, 16.43]",0.024,0.261,0.375
2,2,2,4,8.62,True,out_of_bounds,1.138,"[3.44, 5.44]","[6.99, 4.61]",0.025,0.525,0.25
0,4,3,4,10.2,True,out_of_bounds,1.194,"[3.42, 5.54, 8.56]","[3.7, 5.92, 23.37]",0.025,0.619,0.375
1,4,3,4,10.2,True,out_of_bounds,1.211,"[3.42, 5.54, 8.54]","[3.81, 6.08, 21.53]",0.025,0.63,0.375
0,1,3,4,10.18,True,out_of_bounds,1.184,"[3.42, 5.56, 8.52]","[2.95, 4.7, 14.58]",0.023,0.368,0.375
1,2,3,4,10.2,True,out_of_bounds,1.138,"[3.4, 5.54, 8.54]","[3.7, 6.37, 16.9]",0.023,0.627,0.375
1,5,3,4,10.18,True,out_of_bounds,1.183,"[3.42, 5.56, 8.54]","[2.0, 4.45, 18.26]",0.025,0.495,0.375
1,3,3,4,10.2,True,out_of_bounds,1.147,"[3.42, 5.56, 8.54]","[1.74, 4.21, 17.25]",0.02,0.526,0.375
0,5,3,4,10.18,True,out_of_bounds,1.182,"[3.42, 5.56, 8.54]","[0.99, 4.34, 19.11]",0.024,0.616,0.375
0,2,3,4,10.2,True,out_of_bounds,1.131,"[3.4, 5.54, 8.54]","[3.88, 5.64, 15.4]",0.025,0.519,0.375
1,1,3,4,10.18,True,out_of_bounds,1.178,"[3.42, 5.56, 8.52]","[2.81, 4.91, 15.11]",0.028,0.742,0.375
2,1,3,4,10.3,True,out_of_bounds,1.178,"[3.28, 5.68, 8.42]","[9.32, 7.09, 7.89]",0.021,0.147,0.375
3,1,1,4,6.1,True,out_of_bounds,1.123,[1.36],[15.21],0.019,0.174,0.125
3,2,0,4,30.0,False,timeout,1.147,[],[],0.011,0.026,0.0
3,3,0,4,30.0,False,timeout,1.218,[],[],0.011,0.028,0.0
3,4,0,4,30.0,False,timeout,1.196,[],[],0.011,0.027,0.0
3,5,0,4,30.0,False,timeout,1.203,[],[],0.011,0.027,0.0
