level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
2,2,0,4,2.5,True,out_of_bounds,1.303,[],[],0.081,0.717,0.0
2,4,0,4,2.42,True,out_of_bounds,1.192,[],[],0.077,1.228,0.0
3,1,0,4,0.98,True,out_of_bounds,1.332,[],[],0.084,0.456,0.0
0,3,3,4,9.7,True,out_of_bounds,1.269,"[2.48, 4.76, 8.82]","[13.53, 3.43, 16.66]",0.064,0.651,0.375
1,1,3,4,9.6,True,out_of_bounds,1.262,"[2.46, 4.74, 8.76]","[12.38, 3.48, 11.33]",0.063,0.79,0.375
0,1,3,4,9.68,True,out_of_bounds,1.261,"[2.48, 4.78, 8.82]","[13.45, 3.86, 14.33]",0.063,0.593,0.375
1,4,3,4,9.66,True,out_of_bounds,1.225,"[2.48, 4.78, 8.78]","[14.01, 0.56, 16.56]",0.064,1.086,0.375
0,5,3,4,9.64,True,out_of_bounds,1.296,"[2.48, 4.76, 8.78]","[15.47, 2.05, 14.93]",0.061,0.687,0.375
1,5,3,4,9.7,True,out_of_bounds,1.258,"[2.48, 4.8, 8.8]","[16.15, 1.33, 15.33]",0.065,0.814,0.375
0,2,3,4,9.66,True,out_of_bounds,1.242,"[2.46, 4.74, 8.8]","[15.25, 1.73, 13.64]",0.064,1.056,0.375
0,4,3,4,9.66,True,out_of_bounds,1.254,"[2.48, 4.76, 8.8]","[14.71, 1.35, 15.84]",0.066,1.071,0.375
1,3,3,4,9.84,True,out_of_bounds,1.257,"[2.58, 4.9, 8.92]","[14.71, 4.13, 13.41]",0.064,0.877,0.375
2,1,3,4,9.72,True,out_of_bounds,1.298,"[2.28, 4.92, 8.66]","[32.92, 10.56, 6.25]",0.062,0.672,0.375
2,5,2,4,8.76,True,out_of_bounds,1.258,"[2.6, 4.98]","[10.81, 6.0]",0.063,0.453,0.25
2,3,3,4,9.92,True,out_of_bounds,1.257,"[2.48, 4.94, 8.86]","[28.73, 11.67, 11.45]",0.064,0.639,0.375
1,2,3,4,9.62,True,out_of_bounds,1.303,"[2.44, 4.72, 8.78]","[17.08, 3.53, 14.31]",0.08,0.456,0.375
3,2,0,4,30.0,False,timeout,1.513,[],[],0.017,0.065,0.0
3,3,0,4,30.0,False,timeout,1.379,[],[],0.017,0.068,0.0
3,4,0,4,30.0,False,timeout,1.425,[],[],0.018,0.073,0.0
3,5,0,4,30.0,False,timeout,1.392,[],[],0.017,0.072,0.0
