level,seed,gates_passed,n_gates,lap_time,crashed,crash_reason,max_velocity,gate_times,approach_angles,loop_latency_p50,loop_latency_p99,rollout_score
0,5,3,4,6.92,True,out_of_bounds,1.581,"[2.18, 3.94, 6.14]","[5.68, 3.52, 22.79]",0.036,0.27,0.375
0,4,3,4,6.94,True,out_of_bounds,1.603,"[2.18, 3.92, 6.16]","[7.65, 7.02, 25.44]",0.039,0.688,0.375
0,2,3,4,6.24,True,out_of_bounds,1.58,"[2.16, 3.92, 6.16]","[9.86, 9.43, 24.6]",0.037,0.605,0.375
1,5,3,4,6.9,True,out_of_bounds,1.59,"[2.14, 3.92, 6.12]","[9.0, 2.55, 23.89]",0.036,0.431,0.375
2,1,2,4,5.04,True,out_of_bounds,1.601,"[2.0, 4.02]","[27.61, 12.46]",0.033,0.447,0.25
1,4,3,4,6.92,True,out_of_bounds,1.623,"[2.14, 3.88, 6.12]","[8.8, 5.27, 24.96]",0.034,0.452,0.375
0,3,3,4,6.9,True,out_of_bounds,1.605,"[2.16, 3.92, 6.16]","[9.15, 8.46, 25.29]",0.035,0.564,0.375
2,3,2,4,5.28,True,out_of_bounds,1.621,"[2.12, 4.0]","[23.6, 17.1]",0.035,0.653,0.25
2,4,2,4,6.06,True,out_of_bounds,1.623,"[2.1, 3.94]","[1.69, 6.0]",0.032,0.432,0.25
0,1,3,4,6.92,True,out_of_bounds,1.583,"[2.16, 3.92, 6.16]","[9.16, 7.64, 23.51]",0.035,0.762,0.375
1,3,3,4,6.98,True,out_of_bounds,1.621,"[2.2, 3.98, 6.2]","[9.27, 5.51, 25.02]",0.035,0.69,0.375
2,2,2,4,6.16,True,out_of_bounds,1.606,"[2.22, 3.82]","[6.74, 8.38]",0.035,0.768,0.25
1,1,3,4,6.9,True,out_of_bounds,1.601,"[2.14, 3.9, 6.12]","[10.38, 7.62, 23.72]",0.034,0.821,0.375
2,5,3,4,8.18,True,out_of_bounds,1.747,"[2.26, 4.06, 6.14]","[8.38, 11.84, 20.78]",0.034,0.684,0.375
1,2,3,4,6.94,True,out_of_bounds,1.606,"[2.18, 3.92, 6.18]","[9.27, 9.49, 25.33]",0.038,0.577,0.375
3,1,1,4,5.64,True,out_of_bounds,3.523,[1.16],[11.86],0.073,0.23,0.125
3,4,0,4,1.66,True,out_of_bounds,1.505,[],[],0.02,0.048,0.0
3,2,0,4,3.36,True,out_of_bounds,2.725,[],[],0.019,0.057,0.0
3,5,0,4,2.72,True,out_of_bounds,2.068,[],[],0.02,0.045,0.0
3,3,0,4,3.98,True,out_of_bounds,5.21,[],[],0.019,0.046,0.0
